Equipamento,Descrição,Modelo,Marca/Tipo,Ano,Tipo Veículo,Litros,Km Rodados,Média C.,Mês,Período,Unidade
LSK9437,CARROCERIA,FordCargo1723,FORD,2013,COMPACTADOR TOCO,661.0,97.0,6.814432989690721,06/2018,2018.0,VILA VELHA
OPT9919,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TRUCK,626.0,1908.0,0.3280922431865828,06/2018,2018.0,VILA VELHA
OPT9922,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,698.0,1370.0,0.5094890510948905,06/2018,2018.0,VILA VELHA
OPT9927,BAU 8 METROS,FordCargo1723,FORD,2013,BAÚ 8METROS,371.0,389.0,0.9537275064267352,06/2018,2018.0,VILA VELHA
OPT9930,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,666.0,3533.0,0.18850834984432494,06/2018,2018.0,VILA VELHA
OPT9934,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,532.0,625.0,0.8512,06/2018,2018.0,VILA VELHA
OPT9939,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,482.0,2427.0,0.19859909353110836,06/2018,2018.0,VILA VELHA
OPU6379,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,439.0,101.0,4.346534653465347,06/2018,2018.0,VILA VELHA
OQQ7225,BASCULA,VW17280,VOLSKSWAGEM,2013,BASCULANTE TRUCK,653.0,2144.0,0.3045708955223881,06/2018,2018.0,VILA VELHA
OQQ7233,BASCULA,VW17280,VOLSKSWAGEM,2013,BASCULANTE TRUCK,1041.0,2837.0,0.36693690518152977,06/2018,2018.0,VILA VELHA
OQQ7240,BASCULA,VW17280,VOLSKSWAGEM,2013,BASCULANTE TRUCK,661.0,1267.0,0.5217048145224941,06/2018,2018.0,VILA VELHA
OQQ7245,BASCULA,VW17280,VOLSKSWAGEM,2013,BASCULANTE TRUCK,1141.0,2508.0,0.45494417862838915,06/2018,2018.0,VILA VELHA
OUY3597,ÔNIBUS,MascarelloGrandMidiAgrale,MASCARELLO,2014,ONIBUS,902.0,2336.0,0.3861301369863014,06/2018,2018.0,VILA VELHA
OXA4769,BAU,MB1016,M BENZ,2013,BAÚ,447.0,2232.0,0.20026881720430106,06/2018,2018.0,VILA VELHA
PA01,CARREGADEIRA,CaseLaseW20F,CASE,2018,PÁ CARREGADEIRA,1988.0,72.0,27.61111111111111,06/2018,2018.0,VILA VELHA
PA02,CARREGADEIRA,CaseLaseW20F,CASE,2018,PÁ CARREGADEIRA,2347.0,94.0,24.96808510638298,06/2018,2018.0,VILA VELHA
PA03,CARREGADEIRA,CaseLaseW20F,CASE,2018,PÁ CARREGADEIRA,2039.0,90.0,22.655555555555555,06/2018,2018.0,VILA VELHA
PWY7671,BASCULA,MB1319,M BENZ,2015,BASCULANTE TOCO,531.0,1487.0,0.35709482178883656,06/2018,2018.0,VILA VELHA
PXG5533,BAU,VW1060,VOLSKSWAGEM,2016,BAÚ,98.0,563.0,0.17406749555950266,06/2018,2018.0,VILA VELHA
PXO2177,MUNK,Acello1016MB,M BENZ,2016,MUNCK + BASCULANTE,653.0,3279.0,0.19914608112229337,06/2018,2018.0,VILA VELHA
QOF9715,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,3515.0,7498.0,0.46879167778074154,06/2018,2018.0,VILA VELHA
QOF9719,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,3446.0,6273.0,0.5493384345608162,06/2018,2018.0,VILA VELHA
QOF9721,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2399.0,3357.0,0.7146261543044384,06/2018,2018.0,VILA VELHA
QOF9725,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2795.0,4408.0,0.6340744101633394,06/2018,2018.0,VILA VELHA
QOF9727,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2372.0,3331.0,0.7120984689282498,06/2018,2018.0,VILA VELHA
QOF9728,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,3394.0,5479.0,0.6194561051286731,06/2018,2018.0,VILA VELHA
QOF9729,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2455.0,3750.0,0.6546666666666666,06/2018,2018.0,VILA VELHA
QOF9731,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2300.0,3485.0,0.6599713055954088,06/2018,2018.0,VILA VELHA
QOF9733,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2876.0,4140.0,0.6946859903381642,06/2018,2018.0,VILA VELHA
QOF9736,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2707.0,3636.0,0.7444994499449945,06/2018,2018.0,VILA VELHA
QOF9740,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,3033.0,4834.0,0.6274306992139015,06/2018,2018.0,VILA VELHA
QOF9753,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2764.0,7197.0,0.3840489092677504,06/2018,2018.0,VILA VELHA
QOF9755,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,3266.0,6810.0,0.47958883994126283,06/2018,2018.0,VILA VELHA
QOF9756,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2562.0,3574.0,0.7168438724118634,06/2018,2018.0,VILA VELHA
R1,RETRO,Case580N,CASE,2018,RETRO ESCAVADEIRA,1570.0,138.0,11.376811594202898,06/2018,2018.0,VILA VELHA
R2,RETRO,RandonRK40613,RANDON,2018,RETRO ESCAVADEIRA,528.0,3544.0,0.1489841986455982,06/2018,2018.0,VILA VELHA
VARR1,VARREDEIRA,FordCargo815,FORD,2018,VARREDEIRA CAMINHÃO,933.0,711.0,1.3122362869198312,06/2018,2018.0,VILA VELHA
VARR2,VARREDEIRA,MasseyFergusonVarredeira,MASSEY FERGUSON,2018,VARREDEIRA PRAIA,721.0,127.0,5.677165354330708,06/2018,2018.0,VILA VELHA
EVU3781,ÔNIBUS,SveltoUVW,VOLSKSWAGEM,2013,ONIBUS,590.0,1643.0,0.3590992087644553,07/2018,2018.0,VILA VELHA
EVU3782,ÔNIBUS,SveltoUVW,VOLSKSWAGEM,2013,ONIBUS,532.0,1785.0,0.2980392156862745,07/2018,2018.0,VILA VELHA
FLU8032,BAU,MB1016,M BENZ,2013,BAÚ,284.0,1310.0,0.216793893129771,07/2018,2018.0,VILA VELHA
FTH1218,TOCO,FordCargo1723,FORD,2017,COMPACTADOR TOCO,1044.0,2347.0,0.4448231785257776,07/2018,2018.0,VILA VELHA
KPP4499,ÔNIBUS,MpoloMB,M BENZ,2014,ONIBUS,376.0,1175.0,0.32,07/2018,2018.0,VILA VELHA
KQW2979,ÔNIBUS,MpoloMB,M BENZ,2014,ONIBUS,1100.0,3480.0,0.3160919540229885,07/2018,2018.0,VILA VELHA
KRL5408,BASCULA,VW17190,VOLSKSWAGEM,2013,BASCULANTE TOCO,424.0,1336.0,0.31736526946107785,07/2018,2018.0,VILA VELHA
KWA3682,ÔNIBUS,SveltoUVW,M BENZ,2013,ONIBUS,210.0,605.0,0.34710743801652894,07/2018,2018.0,VILA VELHA
KWQ3240,ÔNIBUS,SveltoUVW,VOLSKSWAGEM,2013,ONIBUS,377.0,887.0,0.4250281848928974,07/2018,2018.0,VILA VELHA
KYH9690,TOCO,VW15190,VOLSKSWAGEM,2013,PIPA,532.0,1333.0,0.39909977494373594,07/2018,2018.0,VILA VELHA
LLE1038,ÔNIBUS,MercedesOF1418,M BENZ,2013,ONIBUS,293.0,978.0,0.2995910020449898,07/2018,2018.0,VILA VELHA
LQZ9492,POLIGUINCHO,VW24280,VOLSKSWAGEM,2013,POLIGUINCHO,739.0,1950.0,0.378974358974359,07/2018,2018.0,VILA VELHA
LRH4782,ÔNIBUS,MpoloMB,M BENZ,2014,ONIBUS,971.0,3142.0,0.30903882877148314,07/2018,2018.0,VILA VELHA
LSI7425,BASCULA,VW17190,VOLSKSWAGEM,2015,BASCULANTE TOCO,428.0,1250.0,0.3424,07/2018,2018.0,VILA VELHA
LSK9437,CARROCERIA,FordCargo1723,FORD,2013,COMPACTADOR TOCO,293.0,1.0,293.0,07/2018,2018.0,VILA VELHA
OPT9919,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TRUCK,269.0,1163.0,0.23129836629406708,07/2018,2018.0,VILA VELHA
OPT9922,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,371.0,1173.0,0.31628303495311166,07/2018,2018.0,VILA VELHA
OPT9927,BAU 8 METROS,FordCargo1723,FORD,2013,BAÚ 8METROS,244.0,387.0,0.6304909560723514,07/2018,2018.0,VILA VELHA
OPT9930,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,277.0,775.0,0.3574193548387097,07/2018,2018.0,VILA VELHA
OPT9934,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,239.0,170.0,1.4058823529411764,07/2018,2018.0,VILA VELHA
OPT9939,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,283.0,935.0,0.30267379679144385,07/2018,2018.0,VILA VELHA
OPU6379,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,256.0,80.0,3.2,07/2018,2018.0,VILA VELHA
OQQ7225,BASCULA,VW17280,VOLSKSWAGEM,2013,BASCULANTE TRUCK,404.0,1288.0,0.3136645962732919,07/2018,2018.0,VILA VELHA
OQQ7233,BASCULA,VW17280,VOLSKSWAGEM,2013,BASCULANTE TRUCK,569.0,1553.0,0.3663876368319382,07/2018,2018.0,VILA VELHA
OQQ7240,BASCULA,VW17280,VOLSKSWAGEM,2013,BASCULANTE TRUCK,395.0,979.0,0.4034729315628192,07/2018,2018.0,VILA VELHA
OQQ7245,BASCULA,VW17280,VOLSKSWAGEM,2013,BASCULANTE TRUCK,672.0,1558.0,0.4313222079589217,07/2018,2018.0,VILA VELHA
OUY3597,ÔNIBUS,MascarelloGrandMidiAgrale,MASCARELLO,2014,ONIBUS,618.0,1840.0,0.3358695652173913,07/2018,2018.0,VILA VELHA
OXA4769,BAU,MB1016,M BENZ,2013,BAÚ,288.0,1818.0,0.15841584158415842,07/2018,2018.0,VILA VELHA
PA01,CARREGADEIRA,CaseLaseW20F,CASE,2018,PÁ CARREGADEIRA,1235.0,156.0,7.916666666666667,07/2018,2018.0,VILA VELHA
PA02,CARREGADEIRA,CaseLaseW20F,CASE,2018,PÁ CARREGADEIRA,1392.0,144.0,9.666666666666666,07/2018,2018.0,VILA VELHA
PA03,CARREGADEIRA,CaseLaseW20F,CASE,2018,PÁ CARREGADEIRA,1371.0,138.0,9.934782608695652,07/2018,2018.0,VILA VELHA
PWY7671,BASCULA,MB1319,M BENZ,2015,BASCULANTE TOCO,520.0,1584.0,0.3282828282828283,07/2018,2018.0,VILA VELHA
PXG5533,BAU,VW1060,VOLSKSWAGEM,2016,BAÚ,27.0,104.0,0.25961538461538464,07/2018,2018.0,VILA VELHA
PXO2177,MUNK,Acello1016MB,M BENZ,2016,MUNCK + BASCULANTE,357.0,1714.0,0.20828471411901983,07/2018,2018.0,VILA VELHA
QOF9715,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2263.0,7659.0,0.29546938242590415,07/2018,2018.0,VILA VELHA
QOF9719,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2265.0,4308.0,0.525766016713092,07/2018,2018.0,VILA VELHA
QOF9721,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1780.0,2640.0,0.6742424242424242,07/2018,2018.0,VILA VELHA
QOF9725,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1805.0,3088.0,0.584520725388601,07/2018,2018.0,VILA VELHA
QOF9727,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1120.0,1757.0,0.6374501992031872,07/2018,2018.0,VILA VELHA
QOF9728,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2306.0,3557.0,0.6482991284790554,07/2018,2018.0,VILA VELHA
QOF9729,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1574.0,2445.0,0.6437627811860941,07/2018,2018.0,VILA VELHA
QOF9731,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1846.0,2763.0,0.6681143684401013,07/2018,2018.0,VILA VELHA
QOF9733,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1909.0,2934.0,0.6506475800954329,07/2018,2018.0,VILA VELHA
QOF9736,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1759.0,2280.0,0.7714912280701754,07/2018,2018.0,VILA VELHA
QOF9740,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1945.0,3159.0,0.6157011712567269,07/2018,2018.0,VILA VELHA
QOF9753,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1863.0,2947.0,0.6321683067526298,07/2018,2018.0,VILA VELHA
QOF9755,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2137.0,4033.0,0.5298785023555665,07/2018,2018.0,VILA VELHA
QOF9756,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1774.0,2522.0,0.7034099920697859,07/2018,2018.0,VILA VELHA
R1,RETRO,Case580N,CASE,2018,RETRO ESCAVADEIRA,1082.0,151.0,7.1655629139072845,07/2018,2018.0,VILA VELHA
R2,RETRO,RandonRK40613,RANDON,2018,RETRO ESCAVADEIRA,469.0,116.0,4.043103448275862,07/2018,2018.0,VILA VELHA
VARR1,VARREDEIRA,FordCargo815,FORD,2018,VARREDEIRA CAMINHÃO,793.0,717.0,1.1059972105997211,07/2018,2018.0,VILA VELHA
VARR2,VARREDEIRA,MasseyFergusonVarredeira,MASSEY FERGUSON,2018,VARREDEIRA PRAIA,691.0,144.0,4.798611111111111,07/2018,2018.0,VILA VELHA
EVU3781,ÔNIBUS,SveltoUVW,VOLSKSWAGEM,2013,ONIBUS,619.0,1916.0,0.32306889352818374,08/2018,2018.0,VILA VELHA
EVU3782,ÔNIBUS,SveltoUVW,VOLSKSWAGEM,2013,ONIBUS,564.0,2154.0,0.2618384401114206,08/2018,2018.0,VILA VELHA
FTH1218,TOCO,FordCargo1723,FORD,2017,COMPACTADOR TOCO,1176.0,2444.0,0.48117839607201307,08/2018,2018.0,VILA VELHA
KPP4499,ÔNIBUS,MpoloMB,M BENZ,2014,ONIBUS,430.0,1372.0,0.31341107871720114,08/2018,2018.0,VILA VELHA
KQW2979,ÔNIBUS,MpoloMB,M BENZ,2014,ONIBUS,1014.0,3652.0,0.27765607886089816,08/2018,2018.0,VILA VELHA
KRL5408,BASCULA,VW17190,VOLSKSWAGEM,2013,BASCULANTE TOCO,621.0,2114.0,0.29375591296121095,08/2018,2018.0,VILA VELHA
KYH9690,TOCO,VW15190,VOLSKSWAGEM,2013,PIPA,607.0,1926.0,0.31516095534787125,08/2018,2018.0,VILA VELHA
LQZ9492,POLIGUINCHO,VW24280,VOLSKSWAGEM,2013,POLIGUINCHO,844.0,1934.0,0.4364012409513961,08/2018,2018.0,VILA VELHA
LRH4782,ÔNIBUS,MpoloMB,M BENZ,2014,ONIBUS,835.0,2653.0,0.3147380324161327,08/2018,2018.0,VILA VELHA
LSI7425,BASCULA,VW17190,VOLSKSWAGEM,2015,BASCULANTE TOCO,588.0,1679.0,0.35020845741512807,08/2018,2018.0,VILA VELHA
OPT9919,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TRUCK,430.0,1429.0,0.3009097270818754,08/2018,2018.0,VILA VELHA
OPT9922,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,408.0,1518.0,0.26877470355731226,08/2018,2018.0,VILA VELHA
OPT9927,BAU 8 METROS,FordCargo1723,FORD,2013,BAÚ 8METROS,568.0,1386.0,0.4098124098124098,08/2018,2018.0,VILA VELHA
OPT9930,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,550.0,1343.0,0.4095309009679821,08/2018,2018.0,VILA VELHA
OPT9934,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,322.0,864.0,0.3726851851851852,08/2018,2018.0,VILA VELHA
OPT9939,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,403.0,1609.0,0.2504661280298322,08/2018,2018.0,VILA VELHA
OPU6379,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,362.0,553.0,0.6546112115732369,08/2018,2018.0,VILA VELHA
OQQ7225,BASCULA,VW17280,VOLSKSWAGEM,2013,BASCULANTE TRUCK,544.0,1695.0,0.3209439528023599,08/2018,2018.0,VILA VELHA
OQQ7233,BASCULA,VW17280,VOLSKSWAGEM,2013,BASCULANTE TRUCK,969.0,2873.0,0.33727810650887574,08/2018,2018.0,VILA VELHA
OQQ7240,BASCULA,VW17280,VOLSKSWAGEM,2013,BASCULANTE TRUCK,507.0,1228.0,0.41286644951140067,08/2018,2018.0,VILA VELHA
OQQ7245,BASCULA,VW17280,VOLSKSWAGEM,2013,BASCULANTE TRUCK,998.0,2283.0,0.43714410862899694,08/2018,2018.0,VILA VELHA
OUY3597,ÔNIBUS,MascarelloGrandMidiAgrale,MASCARELLO,2014,ONIBUS,820.0,2387.0,0.34352744030163385,08/2018,2018.0,VILA VELHA
OXA4769,BAU,MB1016,M BENZ,2013,BAÚ,340.0,2114.0,0.1608325449385052,08/2018,2018.0,VILA VELHA
PWY7671,BASCULA,MB1319,M BENZ,2015,BASCULANTE TOCO,629.0,2401.0,0.2619741774260725,08/2018,2018.0,VILA VELHA
PXG5533,BAU,VW1060,VOLSKSWAGEM,2016,BAÚ,58.0,247.0,0.23481781376518218,08/2018,2018.0,VILA VELHA
PXO2177,MUNK,Acello1016MB,M BENZ,2016,MUNCK + BASCULANTE,595.0,3230.0,0.18421052631578946,08/2018,2018.0,VILA VELHA
QOF9715,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2229.0,6368.0,0.3500314070351759,08/2018,2018.0,VILA VELHA
QOF9719,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2444.0,4503.0,0.5427492782589385,08/2018,2018.0,VILA VELHA
QOF9721,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1968.0,2935.0,0.6705281090289609,08/2018,2018.0,VILA VELHA
QOF9725,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1858.0,2779.0,0.6685858222382152,08/2018,2018.0,VILA VELHA
QOF9727,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1099.0,1581.0,0.6951296647691335,08/2018,2018.0,VILA VELHA
QOF9728,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2688.0,3907.0,0.687995904786281,08/2018,2018.0,VILA VELHA
QOF9729,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1775.0,2699.0,0.6576509818451278,08/2018,2018.0,VILA VELHA
QOF9731,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1989.0,2952.0,0.6737804878048781,08/2018,2018.0,VILA VELHA
QOF9733,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1640.0,2599.0,0.6310119276644863,08/2018,2018.0,VILA VELHA
QOF9736,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1770.0,2433.0,0.7274969173859432,08/2018,2018.0,VILA VELHA
QOF9740,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2033.0,3636.0,0.5591309130913091,08/2018,2018.0,VILA VELHA
QOF9753,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2008.0,3218.0,0.6239900559353636,08/2018,2018.0,VILA VELHA
QOF9755,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2470.0,4347.0,0.5682079595123073,08/2018,2018.0,VILA VELHA
QOF9756,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1601.0,2263.0,0.7074679628811312,08/2018,2018.0,VILA VELHA
R1,RETRO,Case580N,CASE,2018,RETRO ESCAVADEIRA,894.0,164.0,5.451219512195122,08/2018,2018.0,VILA VELHA
R2,RETRO,RandonRK40613,RANDON,2018,RETRO ESCAVADEIRA,446.0,83.0,5.373493975903615,08/2018,2018.0,VILA VELHA
QOM0502,TOCO,FordCargo1723,FORD,2017,COMPACTADOR TOCO,315.0,502.0,0.6274900398406374,08/2018,2018.0,VILA VELHA
PA01,CARREGADEIRA,CaseLaseW20F,CASE,2018,PÁ CARREGADEIRA,1227.0,110.0,11.154545454545454,08/2018,2018.0,VILA VELHA
PA02,CARREGADEIRA,CaseLaseW20F,CASE,2018,PÁ CARREGADEIRA,1510.0,234.0,6.452991452991453,08/2018,2018.0,VILA VELHA
PA03,CARREGADEIRA,CaseLaseW20F,CASE,2018,PÁ CARREGADEIRA,1782.0,179.0,9.955307262569832,08/2018,2018.0,VILA VELHA
VARR1,VARREDEIRA,FordCargo815,FORD,2018,VARREDEIRA CAMINHÃO,255.0,212.0,1.2028301886792452,08/2018,2018.0,VILA VELHA
VARR2,VARREDEIRA,MasseyFergusonVarredeira,MASSEY FERGUSON,2018,VARREDEIRA PRAIA,518.0,55.0,9.418181818181818,08/2018,2018.0,VILA VELHA
OPT9947,CARROCERIA,FordCargo1723,FORD,2013,CARROCERIA,457.4,0.0,0.0,09/2018,2018.0,VILA VELHA
OPU6379,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,291.0,0.0,0.0,09/2018,2018.0,VILA VELHA
PA01,CARREGADEIRA,CaseLaseW20F,CASE,2018,PÁ CARREGADEIRA,1218.4,0.0,0.0,09/2018,2018.0,VILA VELHA
PA02,CARREGADEIRA,CaseLaseW20F,CASE,2018,PÁ CARREGADEIRA,1127.0,0.0,0.0,09/2018,2018.0,VILA VELHA
PA03,CARREGADEIRA,CaseLaseW20F,CASE,2018,PÁ CARREGADEIRA,1273.2,0.0,0.0,09/2018,2018.0,VILA VELHA
R1,RETRO,Case580N,CASE,2018,RETRO ESCAVADEIRA,859.0,0.0,0.0,09/2018,2018.0,VILA VELHA
R2,RETRO,RandonRK40613,RANDON,2018,RETRO ESCAVADEIRA,393.6,0.0,0.0,09/2018,2018.0,VILA VELHA
TRA-01,MINICARREGADEIRA,MINIBOBCAT,BOB CAT,2010,MINICARREGADEIRA,10.0,0.0,0.0,09/2018,2018.0,VILA VELHA
LSK9437,CARROCERIA,FordCargo1723,FORD,2013,COMPACTADOR TOCO,440.0,7.0,0.015909090909090907,09/2018,2018.0,VILA VELHA
FLU8032,BAU,MB1016,M BENZ,2013,BAÚ,274.8,1222.0,4.446870451237263,09/2018,2018.0,VILA VELHA
KRL5408,BASCULA,VW17190,VOLSKSWAGEM,2013,BASCULANTE TOCO,601.0,2159.0,3.5923460898502495,09/2018,2018.0,VILA VELHA
EVU3782,ÔNIBUS,SveltoUVW,VOLSKSWAGEM,2013,ONIBUS,401.0,1414.0,3.5261845386533666,09/2018,2018.0,VILA VELHA
KQW2979,ÔNIBUS,MpoloMB,M BENZ,2014,ONIBUS,786.6,2697.0,3.428680396643783,09/2018,2018.0,VILA VELHA
KPP4499,ÔNIBUS,MpoloMB,M BENZ,2014,ONIBUS,382.2,1253.0,3.2783882783882783,09/2018,2018.0,VILA VELHA
EVU3781,ÔNIBUS,SveltoUVW,VOLSKSWAGEM,2013,ONIBUS,382.0,1239.0,3.243455497382199,09/2018,2018.0,VILA VELHA
FTH1218,TOCO,FordCargo1723,FORD,2017,COMPACTADOR TOCO,928.6,1965.0,2.1160887357312084,09/2018,2018.0,VILA VELHA
QOF9727,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1403.0,1915.0,1.3649322879543835,09/2018,2018.0,VILA VELHA
QOF9736,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1519.2,2127.0,1.4000789889415481,09/2018,2018.0,VILA VELHA
QOF9728,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2503.2,3573.0,1.427372962607862,09/2018,2018.0,VILA VELHA
QOF9756,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1361.2,1956.0,1.4369673817220099,09/2018,2018.0,VILA VELHA
QOF9725,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1638.2,2388.0,1.4576974728360395,09/2018,2018.0,VILA VELHA
QOF9721,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1591.2,2395.0,1.5051533433886375,09/2018,2018.0,VILA VELHA
QOF9729,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1494.0,2268.0,1.5180722891566265,09/2018,2018.0,VILA VELHA
QOF9733,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1596.0,2494.0,1.56265664160401,09/2018,2018.0,VILA VELHA
QOF9753,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1845.0,2892.0,1.5674796747967479,09/2018,2018.0,VILA VELHA
QOF9731,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1428.8,2279.0,1.5950447928331468,09/2018,2018.0,VILA VELHA
QOF9715,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1958.2,3247.0,1.658155448881626,09/2018,2018.0,VILA VELHA
QOF9740,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1857.8,3105.0,1.6713316826353752,09/2018,2018.0,VILA VELHA
QOF9719,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,1860.0,3219.0,1.7306451612903226,09/2018,2018.0,VILA VELHA
QOF9755,TOCO,FordCargo1723,FORD,2018,COMPACTADOR TOCO,2008.6,3670.0,1.827143283879319,09/2018,2018.0,VILA VELHA
OQQ7245,BASCULA,VW17280,VOLSKSWAGEM,2013,BASCULANTE TRUCK,910.0,1971.0,2.165934065934066,09/2018,2018.0,VILA VELHA
LQZ9492,POLIGUINCHO,VW24280,VOLSKSWAGEM,2013,POLIGUINCHO,593.4,1338.0,2.2548028311425683,09/2018,2018.0,VILA VELHA
OQQ7240,BASCULA,VW17280,VOLSKSWAGEM,2013,BASCULANTE TRUCK,305.0,742.0,2.4327868852459016,09/2018,2018.0,VILA VELHA
KYH9690,TOCO,VW15190,VOLSKSWAGEM,2013,PIPA,551.2,1411.0,2.5598693759071116,09/2018,2018.0,VILA VELHA
OPT9934,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,242.0,652.0,2.6942148760330578,09/2018,2018.0,VILA VELHA
OPT9927,BAU 8 METROS,FordCargo1723,FORD,2013,BAÚ 8METROS,400.2,1102.0,2.7536231884057973,09/2018,2018.0,VILA VELHA
OUY3597,ÔNIBUS,MascarelloGrandMidiAgrale,MASCARELLO,2014,ONIBUS,420.2,1192.0,2.836744407425036,09/2018,2018.0,VILA VELHA
KWQ3240,ÔNIBUS,SveltoUVW,VOLSKSWAGEM,2013,ONIBUS,293.2,866.0,2.9536152796725785,09/2018,2018.0,VILA VELHA
OPT9930,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,194.0,586.0,3.020618556701031,09/2018,2018.0,VILA VELHA
OPT9922,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TOCO,184.2,557.0,3.023887079261672,09/2018,2018.0,VILA VELHA
OQQ7233,BASCULA,VW17280,VOLSKSWAGEM,2013,BASCULANTE TRUCK,640.2,1975.0,3.084973445798188,09/2018,2018.0,VILA VELHA
LSI7425,BASCULA,VW17190,VOLSKSWAGEM,2015,BASCULANTE TOCO,417.0,1338.0,3.20863309352518,09/2018,2018.0,VILA VELHA
OPT9919,BASCULA,FordCargo1723,FORD,2013,BASCULANTE TRUCK,319.2,1061.0,3.323934837092732,09/2018,2018.0,VILA VELHA
OQQ7225,BASCULA,VW17280,VOLSKSWAGEM,2013,BASCULANTE TRUCK,350.0,1215.0,3.4714285714285715,09/2018,2018.0,VILA VELHA
